prelims_year,prelims_exam_stage,prelims_question_type,prelims_subject,prelims_sub_topic,prelims_keywords,prelims_difficulty_level,prelims_question_formate,prelims_current_affairs_linked,prelims_repeated_theme
2024,Prelims,Current,Environment,Ecology,"ecology, sustainability, conservation, biodiversity, climate change",Easy,Statement-based,Yes,No
2024,Prelims,Current,History,Modern India,"freedom struggle, nationalism, colonialism, congress, mass movements, reforms",Easy,Statement-based,No,No
2024,Prelims,Current,History,Medieval India,"delhi sultanate, mughals, administration, culture, economy",Medium,Factual,No,No
2024,Prelims,Static,Economy,Fiscal Policy,"growth, development, policy, indicators, reforms",Easy,Statement-based,No,Yes
2024,Prelims,Mixed,Economy,Fiscal Policy,"growth, development, policy, indicators, reforms",Hard,Conceptual,Yes,Yes
2024,Prelims,Current,Science & Tech,IT,"innovation, research, applications, technology",Medium,Conceptual,Yes,No
2024,Prelims,Mixed,History,Medieval India,"delhi sultanate, mughals, administration, culture, economy",Hard,Statement-based,Yes,Yes
2024,Prelims,Mixed,Polity,Fundamental Rights,"constitution, governance, institutions, rights, democracy",Easy,Factual,Yes,Yes
2024,Prelims,Current,Geography,Climatology,"atmospheric circulation, pressure belts, winds, precipitation, cyclones",Hard,Statement-based,Yes,Yes
2024,Prelims,Mixed,Geography,Indian Geography,"monsoon, rivers, drainage, soil types, physiography, resources",Hard,Statement-based,No,No
2024,Prelims,Static,Polity,Federalism,"constitution, governance, institutions, rights, democracy",Easy,Factual,Yes,Yes
2024,Prelims,Static,Economy,Inflation,"growth, development, policy, indicators, reforms",Easy,Factual,Yes,No
2024,Prelims,Static,History,Ancient India,"harappan civilization, vedic age, mauryas, guptas, culture",Easy,Conceptual,No,Yes
2024,Prelims,Mixed,History,Medieval India,"delhi sultanate, mughals, administration, culture, economy",Medium,Statement-based,No,Yes
2024,Prelims,Mixed,Polity,Fundamental Rights,"constitution, governance, institutions, rights, democracy",Hard,Conceptual,No,No
2024,Prelims,Current,Science & Tech,IT,"innovation, research, applications, technology",Easy,Conceptual,No,Yes
2024,Prelims,Static,Economy,Fiscal Policy,"growth, development, policy, indicators, reforms",Easy,Factual,Yes,No
2024,Prelims,Static,Economy,Banking,"growth, development, policy, indicators, reforms",Easy,Conceptual,Yes,Yes
2024,Prelims,Static,Polity,Parliament,"constitution, governance, institutions, rights, democracy",Easy,Statement-based,Yes,No
2024,Prelims,Mixed,Environment,Ecology,"ecology, sustainability, conservation, biodiversity, climate change",Hard,Conceptual,Yes,No
2024,Prelims,Current,History,Art & Culture,"culture, chronology, movements, administration, society",Hard,Factual,No,No
2025,Prelims,Mixed,Polity,Parliament,"constitution, governance, institutions, rights, democracy",Hard,Statement-based,Yes,Yes
2025,Prelims,Mixed,Geography,Climatology,"atmospheric circulation, pressure belts, winds, precipitation, cyclones",Easy,Factual,No,No
2025,Prelims,Static,Science & Tech,Space Technology,"satellites, ISRO, launch vehicles, remote sensing, navigation",Hard,Statement-based,No,No
2025,Prelims,Mixed,History,Modern India,"freedom struggle, nationalism, colonialism, congress, mass movements, reforms",Medium,Conceptual,No,No
2025,Prelims,Current,Science & Tech,Defence Tech,"innovation, research, applications, technology",Hard,Statement-based,No,Yes
2025,Prelims,Static,Science & Tech,Defence Tech,"innovation, research, applications, technology",Hard,Conceptual,Yes,No
2025,Prelims,Static,Polity,Fundamental Rights,"constitution, governance, institutions, rights, democracy",Easy,Factual,No,No
2025,Prelims,Static,History,Modern India,"freedom struggle, nationalism, colonialism, congress, mass movements, reforms",Easy,Statement-based,Yes,Yes
2025,Prelims,Static,Science & Tech,Biotechnology,"genetic engineering, recombinant DNA, GM crops, cloning, vaccines, CRISPR",Easy,Statement-based,Yes,No
2025,Prelims,Static,Geography,Indian Geography,"monsoon, rivers, drainage, soil types, physiography, resources",Hard,Statement-based,No,Yes
2025,Prelims,Mixed,Polity,Parliament,"constitution, governance, institutions, rights, democracy",Hard,Statement-based,No,No
2025,Prelims,Current,Environment,Conservation,"protected areas, national parks, wildlife sanctuaries, biosphere reserves, in-situ, ex-situ",Easy,Factual,Yes,Yes
2025,Prelims,Current,History,Art & Culture,"culture, chronology, movements, administration, society",Easy,Conceptual,No,Yes
2025,Prelims,Current,Science & Tech,Biotechnology,"genetic engineering, recombinant DNA, GM crops, cloning, vaccines, CRISPR",Hard,Conceptual,Yes,Yes
2025,Prelims,Static,Science & Tech,Defence Tech,"innovation, research, applications, technology",Medium,Factual,No,No
2025,Prelims,Static,Polity,Parliament,"constitution, governance, institutions, rights, democracy",Hard,Conceptual,Yes,Yes
2025,Prelims,Mixed,Geography,Indian Geography,"monsoon, rivers, drainage, soil types, physiography, resources",Easy,Factual,No,Yes
2025,Prelims,Current,Economy,Banking,"growth, development, policy, indicators, reforms",Easy,Factual,Yes,No
2025,Prelims,Mixed,Polity,Parliament,"constitution, governance, institutions, rights, democracy",Medium,Statement-based,Yes,No
2025,Prelims,Static,History,Medieval India,"delhi sultanate, mughals, administration, culture, economy",Easy,Factual,Yes,Yes
2025,Prelims,Current,Geography,Climatology,"atmospheric circulation, pressure belts, winds, precipitation, cyclones",Hard,Conceptual,No,Yes
2025,Prelims,Current,History,Ancient India,"harappan civilization, vedic age, mauryas, guptas, culture",Hard,Factual,Yes,Yes
2025,Prelims,Current,Environment,Biodiversity,"ecosystem, species diversity, genetic diversity, biodiversity hotspots, conservation, extinction",Easy,Conceptual,Yes,Yes
2025,Prelims,Current,Environment,Conservation,"protected areas, national parks, wildlife sanctuaries, biosphere reserves, in-situ, ex-situ",Medium,Conceptual,No,No
2025,Prelims,Static,Science & Tech,Defence Tech,"innovation, research, applications, technology",Medium,Factual,No,Yes
2025,Prelims,Mixed,Science & Tech,IT,"innovation, research, applications, technology",Easy,Statement-based,No,No
2025,Prelims,Mixed,Science & Tech,Biotechnology,"genetic engineering, recombinant DNA, GM crops, cloning, vaccines, CRISPR",Easy,Statement-based,No,No
2025,Prelims,Static,Geography,Physical Geography,"landforms, climate, resources, location, mapping",Hard,Conceptual,Yes,Yes
2025,Prelims,Mixed,Economy,Budget,"growth, development, policy, indicators, reforms",Hard,Statement-based,Yes,Yes
2025,Prelims,Static,Science & Tech,Space Technology,"satellites, ISRO, launch vehicles, remote sensing, navigation",Hard,Factual,Yes,Yes
2025,Prelims,Mixed,Geography,Climatology,"atmospheric circulation, pressure belts, winds, precipitation, cyclones",Medium,Conceptual,No,Yes
2025,Prelims,Mixed,Economy,Budget,"growth, development, policy, indicators, reforms",Easy,Conceptual,No,Yes
2025,Prelims,Mixed,Polity,Parliament,"constitution, governance, institutions, rights, democracy",Hard,Factual,Yes,No
2025,Prelims,Mixed,History,Modern India,"freedom struggle, nationalism, colonialism, congress, mass movements, reforms",Easy,Statement-based,No,No
2025,Prelims,Current,Geography,Climatology,"atmospheric circulation, pressure belts, winds, precipitation, cyclones",Hard,Conceptual,No,No
2025,Prelims,Current,Economy,Banking,"growth, development, policy, indicators, reforms",Hard,Statement-based,No,No
2025,Prelims,Static,Economy,Inflation,"growth, development, policy, indicators, reforms",Hard,Factual,No,Yes
2025,Prelims,Mixed,History,Art & Culture,"culture, chronology, movements, administration, society",Easy,Statement-based,Yes,No
2025,Prelims,Current,Geography,Physical Geography,"landforms, climate, resources, location, mapping",Easy,Conceptual,No,No
2025,Prelims,Mixed,Science & Tech,Defence Tech,"innovation, research, applications, technology",Hard,Statement-based,Yes,Yes
2025,Prelims,Static,Environment,Ecology,"ecology, sustainability, conservation, biodiversity, climate change",Easy,Factual,No,No
2025,Prelims,Mixed,Polity,Constitutional Bodies,"constitution, governance, institutions, rights, democracy",Medium,Factual,No,Yes
2025,Prelims,Static,Polity,Parliament,"constitution, governance, institutions, rights, democracy",Medium,Statement-based,Yes,No
2025,Prelims,Mixed,Economy,Fiscal Policy,"growth, development, policy, indicators, reforms",Medium,Statement-based,No,No
2025,Prelims,Mixed,Polity,Federalism,"constitution, governance, institutions, rights, democracy",Medium,Conceptual,Yes,Yes
2025,Prelims,Current,Geography,Physical Geography,"landforms, climate, resources, location, mapping",Hard,Statement-based,No,No
2025,Prelims,Current,Geography,Indian Geography,"monsoon, rivers, drainage, soil types, physiography, resources",Hard,Statement-based,Yes,No
2025,Prelims,Static,History,Medieval India,"delhi sultanate, mughals, administration, culture, economy",Easy,Factual,No,Yes
2025,Prelims,Current,History,Ancient India,"harappan civilization, vedic age, mauryas, guptas, culture",Medium,Statement-based,No,Yes
2025,Prelims,Mixed,Environment,Conservation,"protected areas, national parks, wildlife sanctuaries, biosphere reserves, in-situ, ex-situ",Easy,Factual,Yes,Yes
2025,Prelims,Current,Polity,Federalism,"constitution, governance, institutions, rights, democracy",Easy,Statement-based,Yes,No
2025,Prelims,Static,History,Ancient India,"harappan civilization, vedic age, mauryas, guptas, culture",Easy,Statement-based,No,Yes
2025,Prelims,Static,Science & Tech,Biotechnology,"genetic engineering, recombinant DNA, GM crops, cloning, vaccines, CRISPR",Medium,Factual,Yes,Yes
2025,Prelims,Current,Science & Tech,IT,"innovation, research, applications, technology",Easy,Conceptual,Yes,Yes
2025,Prelims,Current,History,Medieval India,"delhi sultanate, mughals, administration, culture, economy",Easy,Factual,No,No
2025,Prelims,Current,History,Ancient India,"harappan civilization, vedic age, mauryas, guptas, culture",Hard,Factual,No,Yes
2025,Prelims,Mixed,Polity,Federalism,"constitution, governance, institutions, rights, democracy",Hard,Conceptual,No,No
2025,Prelims,Mixed,Science & Tech,Defence Tech,"innovation, research, applications, technology",Medium,Conceptual,No,Yes
2025,Prelims,Mixed,Polity,Federalism,"constitution, governance, institutions, rights, democracy",Easy,Conceptual,No,No
2025,Prelims,Mixed,Geography,Physical Geography,"landforms, climate, resources, location, mapping",Medium,Conceptual,Yes,No
2025,Prelims,Current,Science & Tech,IT,"innovation, research, applications, technology",Easy,Factual,No,Yes
2025,Prelims,Static,Economy,Fiscal Policy,"growth, development, policy, indicators, reforms",Easy,Factual,No,Yes
2025,Prelims,Current,Economy,Budget,"growth, development, policy, indicators, reforms",Hard,Conceptual,Yes,Yes
2025,Prelims,Current,History,Ancient India,"harappan civilization, vedic age, mauryas, guptas, culture",Easy,Conceptual,Yes,Yes
2025,Prelims,Mixed,History,Art & Culture,"culture, chronology, movements, administration, society",Easy,Statement-based,No,Yes
2025,Prelims,Mixed,Geography,Climatology,"atmospheric circulation, pressure belts, winds, precipitation, cyclones",Hard,Conceptual,No,No
2025,Prelims,Mixed,Science & Tech,IT,"innovation, research, applications, technology",Medium,Conceptual,No,No
2025,Prelims,Current,Environment,Conservation,"protected areas, national parks, wildlife sanctuaries, biosphere reserves, in-situ, ex-situ",Easy,Statement-based,No,No
2025,Prelims,Mixed,Environment,Biodiversity,"ecosystem, species diversity, genetic diversity, biodiversity hotspots, conservation, extinction",Hard,Factual,No,Yes
2025,Prelims,Mixed,Economy,Inflation,"growth, development, policy, indicators, reforms",Easy,Statement-based,Yes,No
2025,Prelims,Current,Environment,Conservation,"protected areas, national parks, wildlife sanctuaries, biosphere reserves, in-situ, ex-situ",Easy,Conceptual,Yes,No
2025,Prelims,Mixed,Science & Tech,Biotechnology,"genetic engineering, recombinant DNA, GM crops, cloning, vaccines, CRISPR",Medium,Statement-based,Yes,Yes
2025,Prelims,Current,Economy,Banking,"growth, development, policy, indicators, reforms",Easy,Statement-based,Yes,No
2025,Prelims,Current,Economy,Budget,"growth, development, policy, indicators, reforms",Hard,Statement-based,No,No
2025,Prelims,Current,Polity,Federalism,"constitution, governance, institutions, rights, democracy",Easy,Factual,Yes,Yes
2025,Prelims,Mixed,Environment,Climate Change,"greenhouse gases, global warming, IPCC, carbon cycle, mitigation, adaptation, UNFCCC, Paris Agreement",Hard,Factual,Yes,No
2025,Prelims,Static,Geography,World Geography,"latitude, longitude, ocean currents, climate zones, landforms, plate tectonics",Hard,Factual,Yes,No
2025,Prelims,Static,Geography,Physical Geography,"landforms, climate, resources, location, mapping",Easy,Conceptual,No,No
2025,Prelims,Mixed,Environment,Ecology,"ecology, sustainability, conservation, biodiversity, climate change",Easy,Conceptual,Yes,No
2025,Prelims,Current,Science & Tech,Biotechnology,"genetic engineering, recombinant DNA, GM crops, cloning, vaccines, CRISPR",Easy,Factual,No,Yes
2025,Prelims,Static,History,Modern India,"freedom struggle, nationalism, colonialism, congress, mass movements, reforms",Medium,Statement-based,No,No
2025,Prelims,Mixed,Science & Tech,Space Technology,"satellites, ISRO, launch vehicles, remote sensing, navigation",Medium,Conceptual,No,Yes
2025,Prelims,Static,Environment,Ecology,"ecology, sustainability, conservation, biodiversity, climate change",Easy,Statement-based,No,Yes
2025,Prelims,Current,Geography,Physical Geography,"landforms, climate, resources, location, mapping",Easy,Factual,No,No
2025,Prelims,Static,Polity,Fundamental Rights,"constitution, governance, institutions, rights, democracy",Easy,Factual,No,No
2025,Prelims,Static,Environment,Climate Change,"greenhouse gases, global warming, IPCC, carbon cycle, mitigation, adaptation, UNFCCC, Paris Agreement",Easy,Conceptual,Yes,No
2025,Prelims,Mixed,Economy,Inflation,"growth, development, policy, indicators, reforms",Medium,Statement-based,Yes,No
2025,Prelims,Static,Environment,Ecology,"ecology, sustainability, conservation, biodiversity, climate change",Easy,Conceptual,No,No
2025,Prelims,Mixed,Environment,Conservation,"protected areas, national parks, wildlife sanctuaries, biosphere reserves, in-situ, ex-situ",Hard,Factual,Yes,Yes
2025,Prelims,Current,Science & Tech,Defence Tech,"innovation, research, applications, technology",Medium,Conceptual,No,No
2025,Prelims,Static,Science & Tech,Space Technology,"satellites, ISRO, launch vehicles, remote sensing, navigation",Easy,Statement-based,Yes,Yes
2025,Prelims,Current,Economy,Budget,"growth, development, policy, indicators, reforms",Hard,Statement-based,Yes,No
2025,Prelims,Mixed,Polity,Parliament,"constitution, governance, institutions, rights, democracy",Easy,Conceptual,No,Yes
2025,Prelims,Mixed,History,Modern India,"freedom struggle, nationalism, colonialism, congress, mass movements, reforms",Medium,Factual,Yes,Yes
